Date,Close,125MA,Spread
2017-03-09,2091.06,2039.08288,51.97712
2017-03-10,2097.35,2039.32944,58.02056
2017-03-13,2117.59,2039.77512,77.81488
2017-03-14,2133.78,2040.33552,93.44448
2017-03-15,2133,2041.09656,91.90344
2017-03-16,2150.08,2042.36536,107.71464
2017-03-17,2164.58,2043.68712,120.89288
2017-03-20,2157.01,2044.81696,112.19304
2017-03-21,2178.38,2046.03832,132.34168
2017-03-22,2168.3,2047.0968,121.2032
2017-03-23,2172.72,2048.08096,124.63904
2017-03-24,2168.95,2049,119.95
2017-03-27,2155.66,2049.8684,105.7916
2017-03-28,2163.31,2050.67232,112.63768
2017-03-29,2166.98,2051.58368,115.39632
2017-03-30,2164.64,2052.35104,112.28896
2017-03-31,2160.23,2053.28384,106.94616
2017-04-03,2167.51,2054.18504,113.32496
2017-04-04,2161.1,2055.04984,106.05016
2017-04-05,2160.85,2055.81424,105.03576
2017-04-06,2152.75,2056.60584,96.14416
2017-04-07,2151.73,2057.36512,94.36488
2017-04-10,2133.32,2058.17624,75.14376
2017-04-11,2123.85,2058.8972,64.9528
2017-04-12,2128.91,2059.80496,69.10504
2017-04-13,2148.61,2060.81256,87.79744
2017-04-14,2134.88,2061.67072,73.20928
2017-04-17,2145.76,2062.51336,83.24664
2017-04-18,2148.46,2063.37352,85.08648
2017-04-19,2138.4,2064.15592,74.24408
2017-04-20,2149.15,2065.08512,84.06488
2017-04-21,2165.04,2066.02352,99.01648
2017-04-24,2173.74,2067.11608,106.62392
2017-04-25,2196.85,2068.57976,128.27024
2017-04-26,2207.84,2070.04952,137.79048
2017-04-27,2209.46,2071.56984,137.89016
2017-04-28,2205.44,2073.14784,132.29216
2017-05-02,2219.67,2074.84608,144.82392
2017-05-04,2241.24,2076.94448,164.29552
2017-05-08,2292.76,2079.41616,213.34384
2017-05-10,2270.12,2081.72096,188.39904
2017-05-11,2296.37,2084.11128,212.25872
2017-05-12,2286.02,2086.3724,199.6476
2017-05-15,2290.65,2089.03056,201.61944
2017-05-16,2295.33,2091.3724,203.9576
2017-05-17,2293.08,2093.8416,199.2384
2017-05-18,2286.82,2096.34096,190.47904
2017-05-19,2288.48,2098.90856,189.57144
2017-05-22,2304.03,2101.5036,202.5264
2017-05-23,2311.74,2104.15312,207.58688
2017-05-24,2317.34,2106.8952,210.4448
2017-05-25,2342.93,2109.91024,233.01976
2017-05-26,2355.3,2112.88488,242.41512
2017-05-29,2352.97,2115.80504,237.16496
2017-05-30,2343.68,2118.7844,224.8956
2017-05-31,2347.38,2121.76776,225.61224
2017-06-01,2344.61,2124.6996,219.9104
2017-06-02,2371.72,2127.84624,243.87376
2017-06-05,2368.62,2130.92736,237.69264
2017-06-07,2360.14,2133.93848,226.20152
2017-06-08,2363.57,2137.08216,226.48784
2017-06-09,2381.69,2140.4288,241.2612
2017-06-12,2357.87,2143.37288,214.49712
2017-06-13,2374.7,2146.43536,228.26464
2017-06-14,2372.64,2149.16792,223.47208
2017-06-15,2361.65,2151.8636,209.7864
2017-06-16,2361.83,2154.54032,207.28968
2017-06-19,2370.9,2157.21968,213.68032
2017-06-20,2369.23,2159.87856,209.35144
2017-06-21,2357.53,2162.4456,195.0844
2017-06-22,2370.37,2165.07064,205.29936
2017-06-23,2378.6,2167.79232,210.80768
2017-06-26,2388.66,2170.56608,218.09392
2017-06-27,2391.95,2173.398,218.552
2017-06-28,2382.56,2176.17264,206.38736
2017-06-29,2395.66,2179.05072,216.60928
2017-06-30,2391.79,2181.88304,209.90696
2017-07-03,2394.48,2184.70152,209.77848
2017-07-04,2380.52,2187.54976,192.97024
2017-07-05,2388.35,2190.44488,197.90512
2017-07-06,2387.81,2193.33808,194.47192
2017-07-07,2379.87,2196.02528,183.84472
2017-07-10,2382.1,2198.71696,183.38304
2017-07-11,2396,2201.54936,194.45064
2017-07-12,2391.77,2204.29056,187.47944
2017-07-13,2409.49,2207.17624,202.31376
2017-07-14,2414.63,2210.13232,204.49768
2017-07-17,2425.1,2212.93176,212.16824
2017-07-18,2426.04,2215.64296,210.39704
2017-07-19,2429.94,2218.46816,211.47184
2017-07-20,2441.84,2221.48952,220.35048
2017-07-21,2450.06,2224.51504,225.54496
2017-07-24,2451.53,2227.56296,223.96704
2017-07-25,2439.9,2230.49984,209.40016
2017-07-26,2434.51,2233.45104,201.05896
2017-07-27,2443.24,2236.46904,206.77096
2017-07-28,2400.99,2239.15088,161.83912
2017-07-31,2402.71,2241.83704,160.87296
2017-08-01,2422.96,2244.552,178.408
2017-08-02,2427.63,2247.43248,180.19752
2017-08-03,2386.85,2249.88344,136.96656
2017-08-04,2395.45,2252.47896,142.97104
2017-08-07,2398.75,2255.08368,143.66632
2017-08-08,2394.73,2257.62024,137.10976
2017-08-09,2368.39,2259.96568,108.42432
2017-08-10,2359.47,2262.3208,97.1492
2017-08-11,2319.71,2264.35144,55.35856
2017-08-14,2334.22,2266.42456,67.79544
2017-08-16,2348.26,2268.58144,79.67856
2017-08-17,2361.67,2270.87824,90.79176
2017-08-18,2358.37,2273.07432,85.29568
2017-08-21,2355,2275.2596,79.7404
2017-08-22,2365.33,2277.5376,87.7924
2017-08-23,2366.4,2279.79368,86.60632
2017-08-24,2375.84,2281.97696,93.86304
2017-08-25,2378.51,2284.15216,94.35784
2017-08-28,2370.3,2286.25352,84.04648
2017-08-29,2364.74,2288.41848,76.32152
2017-08-30,2372.29,2290.71264,81.57736
2017-08-31,2363.19,2292.88504,70.30496
2017-09-01,2357.69,2294.92536,62.76464
2017-09-04,2329.65,2296.93256,32.71744
2017-09-05,2326.62,2298.89464,27.72536
2017-09-06,2319.82,2300.7008,19.1192
2017-09-07,2346.19,2302.70704,43.48296
2017-09-08,2343.72,2304.72832,38.99168
2017-09-11,2359.08,2306.82216,52.25784
2017-09-12,2365.47,2308.8052,56.6648
2017-09-13,2360.18,2310.6164,49.5636
2017-09-14,2377.66,2312.57368,65.08632
2017-09-15,2386.07,2314.4616,71.6084
2017-09-18,2418.21,2316.49064,101.71936
2017-09-19,2416.05,2318.56296,97.48704
2017-09-20,2412.2,2320.43352,91.76648
2017-09-21,2406.5,2322.33912,84.16088
2017-09-22,2388.71,2324.06704,64.64296
2017-09-25,2380.4,2325.75864,54.64136
2017-09-26,2374.32,2327.50792,46.81208
2017-09-27,2372.57,2329.182,43.388
2017-09-28,2373.14,2330.83128,42.30872
2017-09-29,2394.47,2332.66992,61.80008
2017-10-10,2433.81,2334.85856,98.95144
2017-10-11,2458.16,2337.18376,120.97624
2017-10-12,2474.76,2339.69304,135.06696
2017-10-13,2473.62,2342.1952,131.4248
2017-10-16,2480.05,2344.8136,135.2364
2017-10-17,2484.37,2347.47472,136.89528
2017-10-18,2482.91,2350.27144,132.63856
2017-10-19,2473.06,2353.06512,119.99488
2017-10-20,2489.54,2355.95016,133.58984
2017-10-23,2490.05,2358.68168,131.36832
2017-10-24,2490.49,2361.52656,128.96344
2017-10-25,2492.5,2364.30048,128.19952
2017-10-26,2480.63,2366.95784,113.67216
2017-10-27,2496.63,2369.82368,126.80632
2017-10-30,2501.93,2372.64592,129.28408
2017-10-31,2523.43,2375.51304,147.91696
2017-11-01,2556.47,2378.57488,177.89512
2017-11-02,2546.36,2381.37096,164.98904
2017-11-03,2557.97,2384.172,173.798
2017-11-06,2549.41,2386.8916,162.5184
2017-11-07,2545.44,2389.6116,155.8284
2017-11-08,2552.4,2392.27344,160.12656
2017-11-09,2550.57,2394.74808,155.82192
2017-11-10,2542.95,2396.7496,146.2004
2017-11-13,2530.35,2398.83144,131.51856
2017-11-14,2526.64,2400.6736,125.9664
2017-11-15,2518.25,2402.53144,115.71856
2017-11-16,2534.79,2404.48456,130.30544
2017-11-17,2533.99,2406.39384,127.59616
2017-11-20,2527.67,2408.27056,119.39944
2017-11-21,2530.7,2410.2216,120.4784
2017-11-22,2540.51,2412.23784,128.27216
2017-11-23,2537.15,2414.1028,123.0472
2017-11-24,2544.33,2415.96352,128.36648
2017-11-27,2507.81,2417.48728,90.32272
2017-11-28,2514.19,2418.85736,95.33264
2017-11-29,2512.9,2420.11816,92.78184
2017-11-30,2476.37,2421.10536,55.26464
2017-12-01,2475.41,2422.1592,53.2508
2017-12-04,2501.67,2423.39352,78.27648
2017-12-05,2510.12,2424.7176,85.4024
2017-12-06,2474.37,2425.5388,48.8312
2017-12-07,2461.98,2426.28568,35.69432
2017-12-08,2464,2427.11656,36.88344
2017-12-11,2471.49,2427.97992,43.51008
2017-12-12,2461,2428.6144,32.3856
2017-12-13,2480.55,2429.59584,50.95416
2017-12-14,2469.48,2430.35408,39.12592
2017-12-15,2482.07,2431.22952,50.84048
2017-12-18,2481.88,2432.19136,49.68864
2017-12-19,2478.53,2433.12496,45.40504
2017-12-20,2472.37,2433.93672,38.43328
2017-12-21,2429.83,2434.42152,-4.59152
2017-12-22,2440.54,2435.0856,5.4544
2017-12-26,2427.34,2435.54136,-8.20136
2017-12-27,2436.67,2436.00592,0.66408
2017-12-28,2467.49,2436.63656,30.85344
2018-01-02,2479.65,2437.33816,42.31184
2018-01-03,2486.35,2438.16848,48.18152
2018-01-04,2466.46,2438.73488,27.72512
2018-01-05,2497.52,2439.58072,57.93928
2018-01-08,2513.28,2440.53112,72.74888
2018-01-09,2510.23,2441.5688,68.6612
2018-01-10,2499.75,2442.46,57.29
2018-01-11,2487.91,2443.2608,44.6492
2018-01-12,2496.42,2444.1932,52.2268
2018-01-15,2503.73,2445.16624,58.56376
2018-01-16,2521.74,2446.17216,75.56784
2018-01-17,2515.43,2447.16144,68.26856
2018-01-18,2515.81,2448.012,67.798
2018-01-19,2520.26,2448.85704,71.40296
2018-01-22,2502.11,2449.47312,52.63688
2018-01-23,2536.6,2450.3576,86.2424
2018-01-24,2538,2451.22208,86.77792
2018-01-25,2562.23,2452.1852,110.0448
2018-01-26,2574.76,2453.1828,121.5772
2018-01-29,2598.19,2454.35608,143.83392
2018-01-30,2567.74,2455.3788,112.3612
2018-01-31,2566.46,2456.4344,110.0256
2018-02-01,2568.54,2457.4368,111.1032
2018-02-02,2525.39,2458.432,66.958
2018-02-05,2491.75,2459.14432,32.60568
2018-02-06,2453.31,2459.38712,-6.07712
2018-02-07,2396.56,2459.13856,-62.57856
2018-02-08,2407.62,2459.30472,-51.68472
2018-02-09,2363.77,2459.05128,-95.28128
2018-02-12,2385.38,2458.94432,-73.56432
2018-02-13,2395.19,2458.948,-63.758
2018-02-14,2421.83,2459.37552,-37.54552
2018-02-19,2442.82,2460.04232,-17.22232
2018-02-20,2415.12,2460.8056,-45.6856
2018-02-21,2429.65,2461.56904,-31.91904
2018-02-22,2414.28,2462.0972,-47.8172
2018-02-23,2451.52,2462.816,-11.296
2018-02-26,2457.65,2463.61024,-5.96024
2018-02-27,2456.14,2464.41936,-8.27936
2018-02-28,2427.36,2464.9156,-37.5556
2018-03-02,2402.16,2465.20168,-63.04168
2018-03-05,2375.06,2465.19544,-90.13544
2018-03-06,2411.41,2465.45864,-54.04864
2018-03-07,2401.82,2465.7108,-63.8908
2018-03-08,2433.08,2466.25752,-33.17752
2018-03-09,2459.45,2466.9548,-7.5048
2018-03-12,2484.12,2467.92224,16.19776
2018-03-13,2494.49,2469.01664,25.47336
2018-03-14,2486.08,2470.26808,15.81192
2018-03-15,2492.38,2471.59416,20.78584
2018-03-16,2493.97,2472.98736,20.98264
2018-03-19,2475.03,2474.01808,1.01192
2018-03-20,2485.52,2475.15248,10.36752
2018-03-21,2484.97,2476.1596,8.8104
2018-03-22,2496.02,2477.204,18.816
2018-03-23,2416.76,2477.65664,-60.89664
2018-03-26,2437.08,2478.132,-41.052
2018-03-27,2452.06,2478.65992,-26.59992
2018-03-28,2419.29,2478.66856,-59.37856
2018-03-29,2436.37,2478.83112,-42.46112
2018-03-30,2445.85,2479.10032,-33.25032
2018-04-02,2444.16,2479.4016,-35.2416
2018-04-03,2442.43,2479.83136,-37.40136
2018-04-04,2408.06,2480.05264,-71.99264
2018-04-05,2437.52,2480.55824,-43.03824
2018-04-06,2429.58,2481.01432,-51.43432
2018-04-09,2444.08,2481.58184,-37.50184
2018-04-10,2450.74,2482.032,-31.292
2018-04-11,2444.22,2482.11528,-37.89528
2018-04-12,2442.71,2481.99168,-39.28168
2018-04-13,2455.07,2481.83416,-26.76416
2018-04-16,2457.49,2481.70512,-24.21512
2018-04-17,2453.77,2481.49488,-27.72488
2018-04-18,2479.98,2481.45976,-1.47976
2018-04-19,2486.1,2481.48528,4.61472
2018-04-20,2476.33,2481.51144,-5.18144
2018-04-23,2474.11,2481.388,-7.278
2018-04-24,2464.14,2481.18072,-17.04072
2018-04-25,2448.81,2480.84728,-32.03728
2018-04-26,2475.64,2480.7124,-5.0724
2018-04-27,2492.4,2480.80656,11.59344
2018-04-30,2515.38,2480.95656,34.42344
2018-05-02,2505.61,2480.986,24.624
2018-05-03,2487.25,2480.69656,6.55344
2018-05-04,2461.38,2479.93584,-18.55584
2018-05-08,2449.81,2479.16344,-29.35344
2018-05-09,2443.98,2478.25152,-34.27152
2018-05-10,2464.16,2477.56952,-13.40952
2018-05-11,2477.71,2477.02768,0.68232
2018-05-14,2476.11,2476.41736,-0.30736
2018-05-15,2458.54,2475.68112,-17.14112
2018-05-16,2459.82,2475.01608,-15.19608
2018-05-17,2448.45,2474.36088,-25.91088
2018-05-18,2460.65,2473.83296,-13.18296
2018-05-21,2465.57,2473.41152,-7.84152
2018-05-23,2471.91,2472.90848,-0.99848
2018-05-24,2466.01,2472.36464,-6.35464
2018-05-25,2460.8,2471.82968,-11.02968
2018-05-28,2478.96,2471.41576,7.54424
2018-05-29,2457.25,2470.74968,-13.49968
2018-05-30,2409.03,2469.72472,-60.69472
2018-05-31,2423.01,2468.75416,-45.74416
2018-06-01,2438.96,2468.20336,-29.24336
2018-06-04,2447.76,2467.67192,-19.91192
2018-06-05,2453.76,2467.1988,-13.4388
2018-06-07,2470.58,2467.15248,3.42752
2018-06-08,2451.58,2466.96184,-15.38184
2018-06-11,2470.15,2466.70968,3.44032
2018-06-12,2468.83,2466.37936,2.45064
2018-06-14,2423.48,2465.97224,-42.49224
2018-06-15,2404.04,2465.50872,-61.46872
2018-06-18,2376.24,2464.80664,-88.56664
2018-06-19,2340.11,2463.7556,-123.6456
2018-06-20,2363.91,2462.97888,-99.06888
2018-06-21,2337.83,2461.83712,-124.00712
2018-06-22,2357.22,2460.93904,-103.71904
2018-06-25,2357.88,2459.94552,-102.06552
2018-06-26,2350.92,2458.89784,-107.97784
2018-06-27,2342.03,2457.80584,-115.77584
2018-06-28,2314.24,2456.5408,-142.3008
2018-06-29,2326.13,2455.7112,-129.5812
2018-07-02,2271.54,2454.3592,-182.8192
2018-07-03,2272.76,2453.12256,-180.36256
2018-07-04,2265.46,2451.75288,-186.29288
2018-07-05,2257.55,2450.07336,-192.52336
2018-07-06,2272.87,2448.41912,-175.54912
2018-07-09,2285.8,2446.81472,-161.01472
2018-07-10,2294.16,2445.43632,-151.27632
2018-07-11,2280.62,2443.70112,-163.08112
2018-07-12,2285.06,2441.87536,-156.81536
2018-07-13,2310.9,2440.28072,-129.38072
2018-07-16,2301.99,2438.69864,-136.70864
2018-07-17,2297.92,2437.17872,-139.25872
2018-07-18,2290.11,2435.52824,-145.41824
2018-07-19,2282.29,2433.75672,-151.46672
2018-07-20,2289.19,2431.89632,-142.70632
2018-07-23,2269.31,2429.92736,-160.61736
2018-07-24,2280.2,2428.04248,-147.84248
2018-07-25,2273.03,2426.06464,-153.03464
2018-07-26,2289.06,2424.36024,-135.30024
2018-07-27,2294.99,2422.42736,-127.43736
2018-07-30,2293.51,2420.47144,-126.96144
2018-07-31,2295.26,2418.33568,-123.07568
2018-08-01,2307.07,2416.19416,-109.12416
2018-08-02,2270.2,2413.57024,-143.37024
2018-08-03,2287.68,2411.32976,-123.64976
2018-08-06,2286.5,2409.09008,-122.59008
2018-08-07,2300.16,2406.94304,-106.78304
2018-08-08,2301.45,2405.15152,-103.70152
2018-08-09,2303.71,2403.6472,-99.9372
2018-08-10,2282.79,2402.28304,-119.49304
2018-08-13,2248.45,2401.09816,-152.64816
2018-08-14,2258.91,2399.90848,-140.99848
2018-08-16,2240.8,2398.92472,-158.12472
2018-08-17,2247.05,2397.81808,-150.76808
2018-08-20,2247.88,2396.6396,-148.7596
2018-08-21,2270.06,2395.42544,-125.36544
2018-08-22,2273.33,2394.06952,-120.73952
2018-08-23,2282.6,2393.00936,-110.40936
2018-08-24,2293.21,2391.91784,-98.70784
2018-08-27,2299.3,2390.998,-91.698
2018-08-28,2303.12,2389.8108,-86.6908
2018-08-29,2309.03,2388.62184,-79.59184
2018-08-30,2307.35,2387.43152,-80.08152
2018-08-31,2322.88,2386.59568,-63.71568
2018-09-03,2307.03,2385.83464,-78.80464
2018-09-04,2315.72,2385.35992,-69.63992
2018-09-05,2291.77,2384.4028,-92.6328
2018-09-06,2287.61,2383.48912,-95.87912
2018-09-07,2281.58,2382.27712,-100.69712
2018-09-10,2288.66,2380.9108,-92.2508
2018-09-11,2283.2,2379.30344,-96.10344
2018-09-12,2282.92,2377.61088,-94.69088
2018-09-13,2286.23,2376.01208,-89.78208
2018-09-14,2318.25,2374.61904,-56.36904
2018-09-17,2303.01,2373.09136,-70.08136
2018-09-18,2308.98,2371.76296,-62.78296
2018-09-19,2308.46,2370.34648,-61.88648
2018-09-20,2323.45,2369.05432,-45.60432
2018-09-21,2339.17,2367.79952,-28.62952
2018-09-27,2355.43,2367.30888,-11.87888
2018-09-28,2343.07,2366.5568,-23.4868
2018-10-01,2338.88,2365.65136,-26.77136
2018-10-02,2309.57,2364.7736,-55.2036
2018-10-04,2274.49,2363.47856,-88.98856
2018-10-05,2267.52,2362.05192,-94.53192
2018-10-08,2253.83,2360.52928,-106.69928
2018-10-10,2228.61,2358.81872,-130.20872
2018-10-11,2129.67,2356.5916,-226.9216
2018-10-12,2161.85,2354.38624,-192.53624
2018-10-15,2145.12,2352.11056,-206.99056
2018-10-16,2145.12,2349.71888,-204.59888
2018-10-17,2167.51,2347.45304,-179.94304
2018-10-18,2148.31,2345.08576,-196.77576
2018-10-19,2156.26,2342.79416,-186.53416
2018-10-22,2161.71,2340.44728,-178.73728
2018-10-23,2106.1,2337.63616,-231.53616
2018-10-24,2097.58,2334.78664,-237.20664
2018-10-25,2063.3,2331.4532,-268.1532
2018-10-26,2027.15,2327.7816,-300.6316
2018-10-29,1996.05,2323.93936,-327.88936
2018-10-30,2014.69,2320.264,-305.574
2018-10-31,2029.69,2316.7884,-287.0984
2018-11-01,2024.46,2313.3936,-288.9336
2018-11-02,2096,2310.35648,-214.35648
2018-11-05,2076.92,2307.03264,-230.11264
2018-11-06,2089.62,2303.62656,-214.00656
2018-11-07,2078.69,2300.2112,-221.5212
2018-11-08,2092.63,2297.05424,-204.42424
2018-11-09,2086.09,2294.05192,-207.96192
2018-11-12,2080.44,2291.09696,-210.65696
2018-11-13,2071.23,2288.11496,-216.88496
2018-11-14,2068.05,2284.94608,-216.89608
2018-11-15,2088.06,2281.82888,-193.76888
2018-11-16,2092.4,2278.7592,-186.3592
2018-11-19,2100.56,2275.89536,-175.33536
2018-11-20,2082.58,2272.87744,-190.29744
2018-11-21,2076.55,2269.90224,-193.35224
2018-11-22,2069.95,2266.77664,-196.82664
2018-11-23,2057.48,2263.51192,-206.03192
2018-11-26,2083.02,2260.4008,-177.3808
2018-11-27,2099.42,2257.46808,-158.04808
2018-11-28,2108.22,2254.64744,-146.42744
2018-11-29,2114.1,2251.72856,-137.62856
2018-11-30,2096.86,2248.84544,-151.98544
2018-12-03,2131.93,2246.62864,-114.69864
2018-12-04,2114.35,2244.15936,-129.80936
2018-12-05,2101.31,2241.45816,-140.14816
2018-12-06,2068.69,2238.4256,-169.7356
2018-12-07,2075.76,2235.4016,-159.6416
2018-12-10,2053.79,2232.06728,-178.27728
2018-12-11,2052.97,2228.8784,-175.9084
2018-12-12,2082.57,2225.77776,-143.20776
2018-12-13,2095.55,2222.79152,-127.24152
2018-12-14,2069.38,2219.95872,-150.57872
2018-12-17,2071.09,2217.29512,-146.20512
2018-12-18,2062.11,2214.78208,-152.67208
2018-12-19,2078.84,2212.69192,-133.85192
2018-12-20,2060.12,2210.2616,-150.1416
2018-12-21,2061.49,2208.05088,-146.56088
2018-12-24,2055.01,2205.6332,-150.6232
2018-12-26,2028.01,2202.99424,-174.98424
2018-12-27,2028.44,2200.4144,-171.9744
2018-12-28,2041.04,2198.00648,-156.96648
2019-01-02,2010,2195.57256,-185.57256
2019-01-03,1993.7,2192.91312,-199.21312
2019-01-04,2010.25,2190.8228,-180.5728
2019-01-07,2037.1,2188.93752,-151.83752
2019-01-08,2025.27,2187.016,-161.746
2019-01-09,2064.71,2185.47328,-120.76328
2019-01-10,2063.28,2183.79656,-120.51656
2019-01-11,2075.57,2182.11472,-106.54472
2019-01-14,2064.52,2180.2776,-115.7576
2019-01-15,2097.18,2178.81008,-81.63008
2019-01-16,2106.1,2177.3784,-71.2784
2019-01-17,2107.06,2175.74768,-68.68768
2019-01-18,2124.28,2174.326,-50.046
2019-01-21,2124.61,2172.93952,-48.32952
2019-01-22,2117.77,2171.5608,-53.7908
2019-01-23,2127.78,2170.32472,-42.54472
2019-01-24,2145.03,2169.17144,-24.14144
2019-01-25,2177.73,2168.4388,9.2912
2019-01-28,2177.3,2167.6156,9.6844
2019-01-29,2183.36,2166.89824,16.46176
2019-01-30,2206.2,2166.23536,39.96464
2019-01-31,2204.85,2165.51424,39.33576
2019-02-01,2203.46,2164.79384,38.66616
2019-02-07,2203.42,2164.05912,39.36088
2019-02-08,2177.05,2163.01896,14.03104
2019-02-11,2180.73,2162.3032,18.4268
2019-02-12,2190.47,2161.52552,28.94448
2019-02-13,2201.48,2160.84536,40.63464
2019-02-14,2225.85,2160.25088,65.59912
2019-02-15,2196.09,2159.408,36.682
2019-02-18,2210.89,2158.66544,52.22456
2019-02-19,2205.63,2158.04816,47.58184
2019-02-20,2229.76,2157.89864,71.86136
2019-02-21,2228.66,2157.65664,71.00336
2019-02-22,2230.5,2157.57424,72.92576
2019-02-25,2232.56,2157.45832,75.10168
2019-02-26,2226.6,2157.28808,69.31192
2019-02-27,2234.79,2157.00592,77.78408
2019-02-28,2195.44,2156.3828,39.0572
2019-03-04,2190.66,2155.64728,35.01272
2019-03-05,2179.23,2154.73544,24.49456
2019-03-06,2175.6,2153.74584,21.85416
2019-03-07,2165.79,2152.6472,13.1428
2019-03-08,2137.44,2151.27448,-13.83448
2019-03-11,2138.1,2149.92048,-11.82048
2019-03-12,2157.18,2148.59488,8.58512
2019-03-13,2148.41,2147.32592,1.08408
2019-03-14,2155.68,2146.0456,9.6344
2019-03-15,2176.11,2145.12032,30.98968
2019-03-18,2179.49,2144.25536,35.23464
2019-03-19,2177.62,2143.42368,34.19632
2019-03-20,2177.1,2142.5312,34.5688
2019-03-21,2184.88,2141.74464,43.13536
2019-03-22,2186.95,2140.97688,45.97312
2019-03-25,2144.86,2139.84592,5.01408
2019-03-26,2148.8,2138.49032,10.30968
2019-03-27,2145.62,2137.2312,8.3888
2019-03-28,2128.1,2135.78416,-7.68416
2019-03-29,2140.67,2134.44184,6.22816
2019-04-01,2168.28,2133.20048,35.07952
2019-04-02,2177.18,2131.90456,45.27544
2019-04-03,2203.27,2130.68728,72.58272
2019-04-04,2206.53,2129.59496,76.93504
2019-04-05,2209.61,2128.5608,81.0492
2019-04-08,2210.6,2127.76904,82.83096
2019-04-09,2213.56,2127.2816,86.2784
2019-04-10,2224.39,2126.93656,97.45344
2019-04-11,2224.44,2126.70144,97.73856
2019-04-12,2233.45,2126.74016,106.70984
2019-04-15,2242.88,2127.64584,115.23416
2019-04-16,2248.63,2128.34008,120.28992
2019-04-17,2245.89,2129.14624,116.74376
2019-04-18,2213.77,2129.69544,84.07456
2019-04-19,2216.15,2130.08456,86.06544
2019-04-22,2216.65,2130.63128,86.01872
2019-04-23,2220.51,2131.14528,89.36472
2019-04-24,2201.03,2131.45984,69.57016
2019-04-25,2190.5,2132.13504,58.36496
2019-04-26,2179.31,2132.78888,46.52112
2019-04-29,2216.43,2134.01392,82.41608
2019-04-30,2203.59,2135.42544,68.16456
2019-05-02,2212.75,2137.15904,75.59096
2019-05-03,2196.32,2138.61208,57.70792
2019-05-07,2176.99,2139.79048,37.19952
2019-05-08,2168.01,2140.93888,27.07112
2019-05-09,2102.01,2140.98696,-38.97696
2019-05-10,2108.04,2141.23592,-33.19592
2019-05-13,2079.01,2141.15104,-62.14104
2019-05-14,2081.84,2141.17624,-59.33624
2019-05-15,2092.78,2141.17744,-48.39744
2019-05-16,2067.69,2141.03024,-73.34024
2019-05-17,2055.8,2140.83312,-85.03312
2019-05-20,2055.71,2140.70896,-84.99896
2019-05-21,2061.25,2140.65456,-79.40456
2019-05-22,2064.86,2140.46896,-75.60896
2019-05-23,2059.59,2140.20648,-80.61648
2019-05-24,2045.31,2139.76448,-94.45448
2019-05-27,2044.21,2139.45752,-95.24752
2019-05-28,2048.83,2139.23576,-90.40576
2019-05-29,2023.32,2138.86272,-115.54272
2019-05-30,2038.8,2138.71328,-99.91328
2019-05-31,2041.74,2138.38304,-96.64304
2019-06-03,2067.85,2138.13048,-70.28048
2019-06-04,2066.97,2137.80048,-70.83048
2019-06-05,2069.11,2137.44056,-68.33056
2019-06-07,2072.33,2137.24432,-64.91432
2019-06-10,2099.49,2136.9848,-37.4948
2019-06-11,2111.81,2136.96448,-25.15448
2019-06-12,2108.75,2137.024,-28.274
2019-06-13,2103.15,2137.29968,-34.14968
2019-06-14,2095.41,2137.45688,-42.04688
2019-06-17,2090.73,2137.7524,-47.0224
2019-06-18,2098.71,2138.11832,-39.40832
2019-06-19,2124.78,2138.456,-13.676
2019-06-20,2131.29,2138.74192,-7.45192
2019-06-21,2125.62,2139.19184,-13.57184
2019-06-24,2126.33,2139.63376,-13.30376
2019-06-25,2121.64,2140.11,-18.47
2019-06-26,2121.85,2140.45408,-18.60408
2019-06-27,2134.32,2141.04768,-6.72768
2019-06-28,2130.62,2141.60072,-10.98072
2019-07-01,2129.74,2142.19856,-12.45856
2019-07-02,2122.02,2142.95064,-20.93064
2019-07-03,2096.02,2143.49128,-47.47128
2019-07-04,2108.73,2144.0328,-35.3028
2019-07-05,2110.59,2144.83752,-34.24752
2019-07-08,2064.17,2145.40128,-81.23128
2019-07-09,2052.03,2145.73552,-93.70552
2019-07-10,2058.78,2145.90896,-87.12896
2019-07-11,2080.58,2146.35144,-65.77144
2019-07-12,2086.66,2146.52704,-59.86704
2019-07-15,2082.48,2146.68064,-64.20064
2019-07-16,2091.87,2146.81104,-54.94104
2019-07-17,2072.92,2146.87824,-73.95824
2019-07-18,2066.55,2146.6332,-80.0832
2019-07-19,2094.36,2146.53928,-52.17928
2019-07-22,2093.34,2146.42952,-53.08952
2019-07-23,2101.45,2146.24688,-44.79688
2019-07-24,2082.3,2145.9084,-63.6084
2019-07-25,2074.48,2145.56208,-71.08208
2019-07-26,2066.26,2145.06992,-78.80992
2019-07-29,2029.48,2144.14552,-114.66552
2019-07-30,2038.68,2143.03312,-104.35312
2019-07-31,2024.55,2141.81112,-117.26112
2019-08-01,2017.34,2140.48296,-123.14296
2019-08-02,1998.13,2138.8184,-140.6884
2019-08-05,1946.98,2136.75544,-189.77544
2019-08-06,1917.5,2134.46776,-216.96776
2019-08-07,1909.71,2132.11808,-222.40808
2019-08-08,1920.61,2130.06656,-209.45656
2019-08-09,1937.75,2128.12272,-190.37272
2019-08-12,1942.29,2126.13728,-183.84728
2019-08-13,1925.83,2123.93208,-198.10208
2019-08-14,1938.37,2121.63224,-183.26224
2019-08-16,1927.17,2119.48088,-192.31088
2019-08-19,1939.9,2117.31296,-177.41296
